6415,6363
5170,5456
8275,8022
6902,6403
7607,6740
6265,6350
7537,5225
8628,4630
2523,12762
5087,8709
7096,7644
8502,5749
12207,2366
9036,4076
1448,11497
5387,5918
8093,3409
394,461
6162,6467
7217,7201
14116,13726
13415,12832
7734,6961
8344,4789
5174,7628
5326,7747
2447,8322
8769,4302
9424,5621
9052,5434
10165,4899
14340,14391
9997,4936
6608,4703
6245,6970
5780,5239
4722,4860
6005,5638
6238,5939
6567,6126
7011,6410
6672,4551
5517,6130
8455,7957
8589,8069
3768,3539
7095,4743
8068,8070
7684,13442
14340,14391
8965,9165
14340,14391
8775,8842
5527,6070
5668,6399
5706,5625
4790,4730
5023,5239
6982,9406
7685,5605
6680,7697
8208,6499
7041,6966
4795,5276
5243,4846
5596,6197
3437,3889
5740,5882
4095,4767
14340,14391
5058,5618
5359,5360
5264,5516
4683,3895
7084,4923
5476,5131
1815,7531
1627,5994
12449,12533
9566,7038
1639,10540
6605,1370
8998,5761
6420,6416
4094,4345
4475,4113
2620,8130
3672,4147
5375,4849
5221,4905
5474,5013
5115,5556
4886,5501
6424,3245
5611,5840
4776,5874
4870,5492
4805,1572
10808,5136
10180,4971
10250,4896
1732,10490
10429,5661
5576,6402
5896,6163
3064,7064
6174,6698
4578,6487
2772,7305
3106,7123
4096,5992
3499,6536
3290,6547
4958,4474
6507,6241
5226,1159
6090,4924
6289,6034
8301,6417
7197,6232
8091,6263
3782,3155
7728,5351
892,1317
780,752
4185,4482
3869,4284
3737,3815
6501,12473
14340,14391
12786,12081
5024,4508
5003,1487
2902,3413
12228,2072
2226,9495
3426,8463
1126,7004
3367,3973
6410,9188
2007,9518
11593,6100
7821,8305
1343,5010
13184,5694
546,860
394,461
1302,4812
5366,5017
1693,7191
13618,12998
10355,10879
1331,6243
1201,9697
659,2224
3264,4096
1432,10185
1241,9179
8487,10505
1594,11207
3729,4274
3411,4278
1205,11510
5195,3420
9540,1538
6441,2625
5692,1721
4147,3683
5305,5401
14340,14391
9231,5608
6596,4586
6617,4824
3520,3665
2523,12291
3838,3617
3936,3375
4180,3811
4046,3114
5538,4998
6334,1329
3406,3062
4851,4924
4605,5080
789,10401
3769,4406
4503,4665
4903,5581
3561,6663
4931,10175
7219,13645
13943,10037
4353,10106
8866,13714
3978,1525
9596,13283
394,461
3977,875
3562,9174
3828,10338
3179,13023
5311,994
3239,12808
3759,4678
4424,1379
7514,10179
3932,3174
2797,6585
5005,10156
4790,10266
4981,10101
6183,4194
6615,13573
4777,8637
3702,4718
1890,2140
2423,3412
4783,10336
2413,3281
2676,3228
5024,5036
5974,1409
3971,1568
561,581
561,361
351,293
222,471
311,649
14486,14511
14486,14291
14277,14223
14148,14401
14237,14579
9018,2204
6337,6718
1293,10252
8372,2058
10302,2826
13389,5331
12635,6035
8689,8613
12095,6636
8652,14005
12067,2878
7242,7237
1935,12310
8394,2433
12039,2152
13199,2758
11636,6901
7803,8009
11152,6905
2496,12820
274,808
7016,7012
2718,12895
6862,5332
11625,1710
13948,3678
13755,4659
7812,7349
7064,10833
3286,13339
12134,2312
5856,6136
1651,12805
2739,7670
12630,2440
13678,4606
13588,3194
7538,7424
2127,12955
2687,13450
13124,3062
6893,6835
1771,12015
3664,7792
12984,3384
14021,3972
13246,4166
7717,7716
11596,8014
2259,12015
13118,2143
6233,6725
394,461
3542,6529
12052,2437
12900,3218
13471,3045
7517,7393
8692,5461
14340,14391
11414,1623
6533,6850
1761,10955
11192,3333
12895,2387
12587,1660
14035,4581
7755,7689
7050,9716
3379,13606
4534,756
6132,6452
1169,11831
3020,4141
394,461
13261,2408
13231,3249
7189,7369
6355,12209
1994,12292
12295,1287
1971,1711
1639,11286
12485,1947
12482,1547
12952,2162
12804,2116
10682,10820
12819,1918
1569,12303
10679,2149
6372,6425
1180,11232
7712,3970
8772,2207
12607,2076
14340,14391
7460,7546
10998,6957
2528,11614
5540,1069
6482,7004
2884,13151
2851,11333
8679,4727
13096,3711
11985,4822
14340,14391
11097,5725
4918,13917
11356,1318
7004,7029
2398,12400
8728,4944
11292,1742
12554,1607
12630,2256
8300,7640
12580,11132
3648,13307
12837,5032
6465,6896
1509,11516
7928,5160
12185,2464
12990,2847
13105,4939
7886,7665
10271,8192
1735,11628
10827,2127
6063,6348
1635,11408
1156,9666
11159,1874
12352,1694
11249,3227
7835,7342
3736,11508
1621,11354
11820,1338
6069,6380
2957,13148
7697,5598
13393,2533
13724,4590
13717,4359
7533,7553
8013,10187
14340,14391
11827,1101
6195,6770
1439,11789
7152,4759
11448,1880
12363,1288
10927,3303
7885,7895
11096,4798
2408,12424
13046,3362
6106,6284
1628,10484
8433,6327
13963,3858
13680,6318
13585,7010
7256,7076
14340,14391
2569,12591
11141,1386
5972,6300
2061,12261
2322,8370
10778,1502
12362,1525
12590,2384
7404,7349
4796,10339
5110,10380
11466,1050
4802,5424
4145,13830
5324,5464
7233,6305
12814,1982
11403,3232
6971,7156
6483,6499
6921,6743
10730,3226
10972,3498
4280,2427
7985,5139
8351,2090
11209,4509
11257,4282
8722,6670
11575,6539
5905,13791
5577,749
3930,760
10661,1826
10712,1761
10803,2172
12086,2087
12778,1615
12140,1368
10452,5558
1436,11105
1033,535
9682,2415
1366,7436
4981,953
8932,1477
11074,1281
10877,1451
11171,1125
10698,3220
2671,7396
9599,2477
7621,3000
6314,2389
7843,2098
8334,4790
9087,5432
9430,3356
9452,5336
9955,4707
8617,5253
10372,3240
5700,5221
5936,6646
5260,5540
7510,2838
11301,11040
6532,6731
6258,6329
6325,6587
6716,6222
499,523
7180,4952
6007,4207
6109,4191
5033,3971
7312,5035
6125,4678
8365,5637
6047,4208
6914,11522
5793,1216
6153,1653
1330,3025
6155,6022
5440,1049
8712,8602
7494,7700
7086,7101
12085,9394
7379,1527
7768,5588
6338,5979
4976,5578
4044,4667
4808,5545
6965,6662
5531,5359
5759,5961
5500,6244
14072,13900
6136,3784
4835,4969
3041,2468
4302,4887
5467,3466
7668,5633
7482,4896
5591,5474
8295,8232
4981,4036
394,461
1798,1207
641,918
1014,726
2362,2288
2989,2715
3434,2455
6297,6259
2488,2541
2911,2547
561,581
561,361
351,293
222,471
311,649
14486,14511
14486,14291
14277,14223
14148,14401
14237,14579
10134,2945
10318,2936
10122,2501
5287,12278
6263,6468
9662,6396
13460,4769
11078,5261
13875,14130
6790,12635
11925,2146
7148,3840
12687,1767
2326,12653
7604,7617
8636,7687
12918,3097
13491,2664
2599,13151
7334,11545
13558,3256
7704,3976
13111,3750
1115,10341
7303,7944
8250,7719
13550,4418
13777,4695
2369,12971
10117,7841
10967,891
1646,11398
4860,889
1230,11259
7719,7828
8840,7678
11463,1594
11859,1284
2048,12278
10896,6951
11560,1668
3733,9953
12109,1556
1592,10994
6088,6696
7206,6923
12716,2350
13126,2389
2479,12673
10455,5094
12926,3155
394,461
13366,3009
2266,12164
1102,850
7504,7204
13247,4379
14007,4625
3588,13533
8005,9537
12140,1933
7184,5234
2465,733
1353,11063
7312,7465
14340,14391
12719,3189
12805,2629
3203,13487
10905,10458
12732,2536
9830,3139
12515,2717
1008,10177
6186,6639
6821,7132
14340,14391
13998,4789
1434,10837
6594,7165
11082,1713
10620,3060
11831,1428
2040,12609
6752,6760
7853,7090
11993,2524
12948,1952
7034,13738
7918,9723
7166,1126
5385,3498
10445,890
1164,10587
7424,6769
8638,6647
11709,1453
11471,3321
2597,13223
10143,5110
12964,3307
9592,5295
13811,3474
1472,11939
9643,7366
13270,13665
13346,4514
14340,14391
2180,12211
14340,14391
5528,8769
2717,12732
7481,6843
2914,12937
8024,7733
8194,7835
13947,9517
12909,7081
1971,11842
8245,5805
7591,1125
3579,8096
6467,6186
1544,11900
5915,6139
10226,9869
11146,1146
10951,1563
11611,14082
7109,12462
6390,6579
5464,7502
6588,6497
1207,10465
8145,7346
8199,7023
7508,7431
7478,7016
2055,12244
9173,9261
8382,5743
11845,1526
12760,1808
1902,12360
12580,1734
14023,13951
12672,1543
13202,5857
2075,12253
3968,9692
4469,4082
394,461
1710,9970
7573,7262
7578,7548
8177,7804
12313,2209
11214,4609
10059,13936
11008,8386
7829,8037
8011,7907
7860,7362
8844,7464
7891,8307
9173,9282
8966,7413
9120,9310
1287,8519
9311,8562
6944,7314
8125,7497
1324,4628
7209,6736
6586,6542
8620,8723
8371,7817
8809,8105
3431,7721
14340,14391
7697,6794
6785,6671
906,5267
7714,7761
1347,6672
8456,6628
7648,6092
8597,6211
3062,7436
10422,5562
3301,3798
6117,4731
7071,6806
5810,6016
7911,6595
8001,7345
14340,14391
14340,14391
7362,7100
8584,1159
7061,7349
8544,6207
394,461
4403,13652
7157,7848
9292,9020
7737,8194
7835,7645
10753,7498
7993,9691
6829,1221
1096,546
4824,4511
816,9909
7849,5183
7346,4840
8254,5341
8086,5284
7525,1410
3952,13247
561,581
561,361
351,293
222,471
311,649
14486,14511
14486,14291
14277,14223
14148,14401
14237,14579
12239,1149
2201,601
3363,8690
6200,6877
3406,9121
3740,10213
14122,7158
9201,8628
14589,14454
13884,13054
12222,2215
12512,2334
3264,8161
7969,7809
1839,11777
2374,12798
13225,2907
8268,7991
13024,3283
11201,6955
12813,2631
12712,2813
5627,8858
7734,7928
1968,12398
4167,12589
13188,3587
8342,8297
13308,3665
11718,7246
444,466
394,461
1343,836
7886,7702
1917,11400
13409,14267
12761,1920
8231,7906
12177,2666
7279,6767
10721,960
11349,1222
9922,5410
6929,7692
1703,11438
2514,11956
11981,1643
11078,11416
12208,1535
3322,10512
10869,1606
11075,1524
3106,9177
7476,7790
1970,11926
2426,12181
11680,1988
7842,7979
11960,2119
2114,12030
10068,1044
5838,1022
7854,8197
7575,8072
1500,11216
12280,14168
11836,1336
8169,8377
11721,1922
11286,8369
11003,1523
10631,2278
9053,3530
7584,7118
2866,13120
3950,13607
9963,3238
8755,7789
11034,3436
11017,3750
1462,549
11605,1672
4806,6330
3639,3419
2622,12754
4568,13907
12106,2717
6995,6921
12475,2819
11129,6779
12055,2075
11746,2450
7554,8022
7594,8015
1625,6248
3091,13191
12962,2813
7555,7976
13079,3934
6352,8932
6255,935
10600,1380
4022,999
6208,6377
2263,12103
3287,13254
11497,1268
8510,8351
11276,1829
6670,9513
394,461
2233,748
5926,5048
5781,5392
2124,12106
4540,13787
12275,2219
7508,5084
12158,2499
7252,6016
10678,2350
11015,3848
1635,10336
7458,7672
394,461
1385,11270
10190,4746
8326,8145
9980,4869
7321,11056
1751,823
5120,897
9925,5483
1498,2223
10027,5732
1928,12388
14049,13953
14340,14391
13762,8338
10286,5276
12080,1863
12095,2328
4195,11557
6493,7036
2386,12228
3130,12779
13113,2552
7727,7667
12681,2970
9337,5930
9006,1461
6961,1328
1180,10434
9602,1704
1245,10844
2603,12489
9333,1757
4281,10225
9448,1369
3730,10490
11074,1279
10514,1174
3615,7912
7004,7153
2560,12959
14340,14391
13460,3526
11382,1835
12255,2633
10776,1234
6604,1303
6783,1304
6476,6799
8176,6834
4012,3452
1730,12204
7084,1199
9677,9624
7778,1331
8801,8557
9229,1559
9866,1310
10899,1841
10283,1464
1702,11473
2082,12509
9295,1513
11193,1380
11959,2212
7268,10875
10623,4874
8836,2449
9618,4349
1427,5934
439,684
1185,7240
10344,4731
10144,4480
10131,4718
6387,7996
4700,5033
12259,2113
4937,5380
6778,13806
5145,5101
14340,14391
6197,5932
6754,6273
5938,6050
6651,6415
4530,4784
5937,935
5438,5741
5688,5542
3353,5001
3377,12998
6341,6520
6380,6007
6780,6733
11387,7117
4724,5138
11896,1857
2963,7810
8681,8914
1532,8098
4442,9266
14340,14391
14311,14506
12206,10670
6653,6644
6774,1457
10590,1456
6603,1276
8024,1184
4141,3435
1326,7401
10479,1576
8403,1013
8596,1581
9921,1338
2812,870
4134,752
3768,1073
6148,1108
1144,7398
1409,7881
4814,807
4614,907
5038,822
11447,12081
3124,1760
793,3408
3801,1765
3318,4242
3951,3841
3667,6360
4478,4760
4733,4841
4350,4605
4910,5032
2276,3013
7378,6874
1371,5142
1249,5896
5841,5212
1877,7592
5774,5546
5952,5702
4340,4875
5685,5689
4492,1089
8722,5032
6781,7346
6814,13080
6589,6340
7409,13339
7684,11062
7098,13532
12018,7648
10774,5361
4298,1599
5592,4943
8368,5049
2702,1543
8001,5220
4538,13591
4992,5222
5615,5877
7074,4500
5883,5702
4724,10301
4791,10455
4905,10239
1211,5571
5062,10223
1275,6453
4637,4849
5674,5152
4255,4996
4596,4938
5054,5476
4965,5267
5544,5302
5674,5728
2130,5297
5901,6048
6224,6033
5872,5625
5621,5833
6567,6360
5511,6005
1599,3977
8009,8240
8292,7276
8002,6876
7136,6719
8844,8577
8088,7948
10652,10274
5863,6228
4798,5096
5257,5256
4793,5472
1641,4783
421,430
10592,7710
6806,6587
8046,7747
3752,3968
6883,6770
3938,3902
6702,6504
7547,1351
7165,7361
9199,2137
5388,5049
5654,5712
7107,6455
6766,6844
6021,5848
561,581
561,361
351,293
222,471
311,649
14486,14511
14486,14291
14277,14223
14148,14401
14237,14579
8533,3695
11015,3761
6494,6735
130,401
976,6024
4631,13660
13689,4586
5937,12736
9720,6299
13422,4859
7743,2468
11767,2168
6782,6286
11954,2022
2153,12219
2697,12664
13202,2360
6624,12306
7645,6813
12916,3284
7019,5344
12361,2905
6725,6310
12745,2625
1687,10672
1895,11632
13853,3487
7170,11088
7112,7123
13806,3597
5244,8692
13571,2789
6898,7072
12831,2791
1782,12235
1706,12407
13810,3887
11146,7006
12210,12071
14036,11093
6100,8625
12712,2889
6603,6750
13017,3592
573,1913
3811,13519
13633,7756
7926,9555
7547,7722
13903,4208
8414,2682
12165,2897
7129,6924
12235,2758
1216,11894
1670,12103
13475,3339
2929,11173
7699,7791
13610,3354
3818,6294
12327,3155
7164,7335
12939,2834
3677,13164
3921,13297
13517,3872
13727,13165
7794,7478
13771,5126
2967,11496
6090,1077
6557,6603
9546,1418
3381,13431
3888,13412
12187,1982
7921,9647
7388,7002
12440,1584
3634,7953
12369,3202
5928,6554
13359,2935
394,461
2544,12882
14076,4376
7078,11413
8676,8606
13638,4600
4844,9595
12961,3494
6713,6647
13279,3577
3134,13241
1954,12523
14093,11887
12046,6768
7543,6676
14168,12669
7784,3992
394,461
7144,7107
394,461
5513,12855
14340,14391
14272,14406
7859,9472
12808,13152
13386,7245
394,461
7197,6863
12707,3237
7805,6011
5611,5854
14340,14391
14272,14406
5093,11779
6205,7257
6212,7053
9592,9965
5760,6103
10607,10231
9248,9616
4607,13387
14340,14391
14272,14406
13246,12848
13166,7229
12452,11259
12280,11927
12273,11800
11490,1570
12330,12072
9782,12640
14340,14391
14272,14406
13890,12886
11779,1377
12321,1787
561,581
561,361
351,293
222,471
311,649
14486,14511
14486,14291
14277,14223
14148,14401
14237,14579
2220,8992
6172,7181
10622,858
9983,1266
1569,10651
14103,14195
12447,4791
13923,11662
12557,5214
9322,8556
2989,7256
7409,7644
12562,2438
12033,2892
1809,9812
2512,12739
12041,6547
13132,3212
13497,3091
8220,7788
3510,10435
8147,8105
12891,2808
12529,2818
855,2624
2759,13306
11151,8534
13234,3762
13760,3708
8450,8146
3938,12372
6317,6327
13042,2561
12896,3416
2166,12674
3135,12791
6588,12288
13246,3954
13787,3968
7483,7721
7539,3892
6899,7020
12963,3566
12924,3177
1666,7692
2507,12436
14340,14391
13528,4440
13622,4934
8403,8621
6858,5332
8186,8131
12511,2746
13461,2998
1918,12334
2641,12329
10237,5175
13435,4064
13822,9542
10981,10539
3652,6356
7584,7439
11994,1170
11965,1899
1215,9966
1754,10943
11977,2397
12345,2592
12111,1469
7625,8019
2829,13147
9968,4905
11720,2340
9406,2228
394,461
3597,13054
9989,4688
10566,5360
10127,4862
9985,5099
7163,7220
7582,7319
13577,4304
13227,3744
1793,11500
2485,12241
12475,5207
13372,5035
13698,4656
8288,7988
2551,4791
8805,8285
8748,1253
1542,626
2253,12828
4238,13603
12432,6599
13596,5171
14340,14391
12085,12780
7660,4072
6001,5688
12909,2728
12808,3093
1522,11346
2414,12501
7700,9967
13886,9831
9985,8302
7792,7191
10968,4143
9489,5680
10738,4763
11121,4358
2519,12033
3054,12862
11558,6463
12273,5051
12476,5225
12156,5035
8738,5052
394,461
6784,1045
10275,1473
789,10668
1913,11680
11197,8348
11903,3542
12176,2992
8477,8451
10048,5818
6170,9721
9827,1355
10470,867
1288,11124
2309,11936
11718,1883
11579,1289
12524,2246
8638,8183
8450,6410
7632,7036
8783,5577
12019,2420
867,1951
13910,13536
8436,6219
11063,7500
9994,5880
8206,7310
5668,3502
6280,6345
11042,1361
6202,5934
3379,13228
6158,9210
9688,5341
11794,2528
14340,14391
9983,5289
5547,5727
7172,6983
12456,3050
12611,2862
1153,10884
1994,11605
8134,8371
13451,3840
13756,3610
7703,7875
9612,3467
7918,8292
11164,1420
10854,1809
590,760
2580,12503
12535,1518
11817,2143
12241,2022
8738,8670
6830,5328
3173,11908
13710,3645
13563,3639
3766,11386
4119,11701
8617,8954
11572,12088
13122,11735
8717,9778
2143,5401
3283,10690
5935,9190
3841,9743
3509,10816
3167,12849
3818,10033
10996,1616
10685,1193
3616,10278
10633,4757
7505,4895
5676,856
11379,5750
394,461
2912,13170
13337,11789
13490,4912
13372,5233
12061,7833
5788,6241
3748,10480
12934,3442
9454,1633
3790,10227
3809,9928
6449,8326
6373,6952
5956,6604
11267,5559
10216,8754
5608,5292
10414,4734
10020,5060
9848,9441
14311,14507
6555,6126
6637,6547
12105,11528
13819,5864
4832,9167
5210,11460
2359,2343
394,461
1810,11719
2992,13243
9018,13590
9559,9547
10044,8505
14340,14391
2475,12228
2432,12736
2307,12481
2663,12425
2388,12634
3325,12996
2540,13004
3299,12907
2543,12633
3290,10989
3646,6572
394,461
4505,814
273,455
394,461
6966,12581
14340,14391
10061,9832
9438,9654
11186,10083
6122,9201
5978,9144
12297,2249
12807,3338
3070,9450
3616,10010
3381,9225
8449,9030
9017,9045
11973,3692
11531,3268
3649,10844
1203,2359
12732,5133
1100,10745
2802,7197
2020,7579
1095,7314
1605,7130
9532,7369
10366,2793
6298,13598
6166,6937
13402,6218
6253,10002
13264,7070
13645,7152
12081,8186
12625,10963
6888,6342
394,461
2599,13559
394,461
4183,4629
4902,4888
7359,11527
5047,5330
5028,5608
5289,5227
5541,5374
7284,7550
5965,6451
5620,6316
5683,6484
4106,10286
6837,6853
5989,6840
6572,7259
6904,6938
6586,7180
3923,4126
7043,1235
394,461
6591,3089
3461,4251
3690,13426
7812,3831
9063,2628
9237,2285
10975,10487
10701,2310
8222,3530
394,461
6515,4723
7585,3209
6660,6753
8062,1689
8493,1426
8502,3655
5388,4956
11400,5026
3628,3110
394,461
2559,3025
1210,10334
4487,5013
2819,2855
3881,1552
4220,3838
3208,3008
9795,8802
9238,9376
4914,1522
394,461
8999,13354
3728,4336
14340,14391
9578,10103
10012,9705
10169,13512
6985,7562
9032,5479
394,461
9234,5586
7174,14106
11038,6970
10046,9057
10083,10958
11622,7072
9227,13560
8294,2311
2247,4267
394,461
6754,3001
7609,1094
14340,14391
2438,4448
3751,4483
3682,4646
3469,4835
5750,1410
448,597
394,461
828,460
13532,6085
3275,2814
3903,1590
2363,2946
3006,2829
2708,2953
561,581
561,361
351,293
222,471
311,649
14486,14511
14486,14291
14277,14223
14148,14401
14237,14579
6506,6862
10701,2152
362,135
1239,12211
10596,3028
4020,13840
12456,6210
13966,10524
12546,5126
7910,7870
7347,7667
11934,2733
8385,2466
1966,12215
11995,2219
2673,12856
11214,6908
13029,3125
12984,2686
8392,8078
7961,7720
12593,2058
9516,5925
1731,11266
12669,2254
2496,11883
9125,9597
13485,3248
12978,3448
8613,8557
8042,8208
12013,2394
3539,6622
1551,11803
11959,2364
2284,12064
6452,12419
12530,2901
12216,2576
9954,9595
8095,7475
11115,1760
2486,8352
3409,13173
11234,1675
13972,14456
13934,14079
12416,2389
12372,1776
8706,8710
394,461
11851,1695
2901,11206
2101,12201
11051,1635
2694,12771
8811,8772
12511,2409
12167,2583
14177,14068
7814,7779
5703,1036
394,461
2719,12435
10885,1612
4545,13851
10139,4385
10252,4874
9712,4651
8967,8297
7924,8461
8058,8495
8723,9132
1058,8060
9011,6290
2547,12724
8654,9104
8858,9365
14340,14391
6572,8720
394,461
13008,3508
394,461
3037,13028
12523,3228
8181,7820
11267,6800
13759,9315
10776,7481
8112,7887
8862,7906
12253,2748
7400,3962
2131,12008
12067,2576
4049,13478
11282,8363
13276,3240
12536,2846
8572,8282
8979,8850
394,461
11939,6566
1793,12443
3932,951
13544,14234
10241,9602
10956,11398
13254,2356
9828,9707
4088,3586
13438,3825
6890,5458
2975,12570
13633,3992
3706,13201
11129,12570
10982,7639
10242,8178
12720,12962
9258,9702
2669,684
11996,2135
2504,13429
9144,826
3924,13382
10993,1172
10893,1565
11543,2019
10745,10466
3778,13219
13241,3856
11441,8049
4301,13602
13556,4710
4852,14034
14340,14391
11473,10828
14340,14391
9774,9812
4583,9792
11112,6752
9986,5453
4830,10392
3954,2174
6754,13447
10860,5520
11088,5650
10806,5405
8903,7785
11142,5204
10879,4759
394,461
9401,5658
10382,5258
3938,13391
13295,7692
10320,5928
10622,5758
8471,4775
13576,7095
12863,6982
9430,6097
1952,12311
13503,6854
2560,12169
8740,8876
13665,8230
13902,8184
13076,9264
13393,5905
13107,5588
12519,5499
5072,13784
13131,5465
7289,12089
